OTU,G45057,G45068,G45071,G45075,G45092,G45099,G45108,G45117,G45123,G45226,G45227,G45250,Kingdom,Phylum,Class,Order,Family,Genus,Species
86332,46,185,186,91,54,134,70,42,139,351,172,261,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiales Family XIII. Incertae Sedis, Mogibacterium, pumilum
1981510,154,1409,501,457,602,1627,522,130,8083,695,1032,1176,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiales Family XIII. Incertae Sedis, Monoglobus, pectinilyticus
73919,7,105,31,24,32,107,36,27,47,25,61,41,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiales Family XVII. Incertae Sedis, Thermaerobacter, marianensis
2546351,1,64,14,4,4,86,78,9,39,9,41,20,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiales Family XVII. Incertae Sedis, Thermaerobacter, sp. FW80
2293838,1,96,10,24,4,44,26,23,36,2,56,17,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiales Family XVII. Incertae Sedis, Thermaerobacter, sp. PB12/4term
178899,8,48,29,41,70,56,57,14,64,159,108,67,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiales Family XVI. Incertae Sedis, Carboxydocella, thermautotrophica
2093857,7975,35676,36949,8124,59940,435089,33683,10138,26159,8132,80679,19428,Bacteria, Firmicutes, Clostridia, Clostridiales, Oscillospiraceae, Dysosmobacter, welbionis
2109687,4254,18626,27685,9731,52948,534693,26893,7802,34842,3959,166454,13494,Bacteria, Firmicutes, Clostridia, Clostridiales, Oscillospiraceae, Oscillibacter, sp. PEA192
2763056,1812,13176,3100,2276,7434,23371,5996,5606,8213,4804,9693,4134,Bacteria, Firmicutes, Clostridia, Clostridiales, Oscillospiraceae, Oscillibacter, sp. NSJ-62
351091,128,2976,750,761,658,3218,1797,1362,1184,443,2375,1230,Bacteria, Firmicutes, Clostridia, Clostridiales, Oscillospiraceae, Oscillibacter, valericigenes
1496,9716,18765,15820,10412,14645,18475,14984,7482,24020,34680,23808,46180,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptostreptococcaceae, Clostridioides, difficile
2724150,111,220,256,169,108,181,181,220,632,230,990,282,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptostreptococcaceae, Romboutsia, sp. CE17
1115758,61,512,1501,785,202,1009,633,461,1352,832,3742,2159,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptostreptococcaceae, Romboutsia, ilealis
1507512,52,138,156,107,67,146,120,129,409,128,641,216,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptostreptococcaceae, Romboutsia, hominis
89152,83,178,185,130,101,150,119,106,328,298,611,185,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptostreptococcaceae, Peptacetobacter, hiranonis
143361,62,99,116,149,109,95,76,28,130,289,174,237,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptostreptococcaceae, Filifactor, alocis
1505,40,119,136,64,43,89,86,127,250,175,368,148,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptostreptococcaceae, Paeniclostridium, sordellii
1490,23,88,89,92,56,75,78,63,179,191,356,113,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptostreptococcaceae, Paraclostridium, bifermentans
1731,19,137,128,85,72,94,90,44,135,139,102,413,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptostreptococcaceae, Peptoclostridium, acidaminophilum
1511,7,55,27,37,31,52,56,22,89,82,91,101,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptostreptococcaceae, Acetoanaerobium, sticklandii
1042156,742,2788,1887,1935,1834,1114,2790,733,3152,6499,4080,6661,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, sp. SY8519
755731,79,93,147,164,129,147,116,36,214,553,182,370,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, sp. BNL1100
641107,68,147,199,148,88,133,155,82,233,524,251,444,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, sp. DL-VIII
2320868,53,222,182,83,82,146,117,60,277,468,154,259,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, sp. CT4
2507159,53,87,117,81,96,91,108,24,219,323,170,380,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, sp. JN-9
2483110,28,55,68,70,71,68,66,37,87,281,143,99,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, sp. JN-1
2212991,25,55,72,60,82,42,59,23,99,285,86,165,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, sp. AWRP
2779445,3,34,14,27,34,36,35,7,31,66,62,54,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, sp. 'deep sea'
1702238,10,173,193,39,18,102,46,27,74,87,68,130,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, sp. MF28
1502,385,592,1274,333,324,829,422,919,1899,3436,3886,851,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, perfringens
1491,202,718,1172,514,440,861,682,367,981,2121,1062,852,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, botulinum
169679,141,108,207,132,140,152,80,109,192,422,291,130,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, saccharobutylicum
1492,135,302,560,260,135,387,278,440,574,905,498,789,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, butyricum
1520,225,265,758,192,191,475,278,186,512,1429,748,584,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, beijerinckii
1501,99,176,207,212,176,133,179,136,350,701,362,311,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, pasteurianum
1216932,82,120,249,122,81,120,118,40,268,513,170,144,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, bornimense
1716543,82,134,228,107,121,175,131,38,184,735,183,271,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, thermarum
1534,69,118,166,75,83,158,93,45,208,385,240,209,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, kluyveri
36745,63,127,277,130,101,249,122,99,289,613,337,340,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, saccharoperbutylacetonicum
29341,58,119,141,83,57,114,106,41,152,242,268,205,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, argentinense
46867,57,98,364,149,134,152,61,31,352,548,152,469,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, chauvoei
1493,51,91,178,98,75,133,98,57,150,367,163,243,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, cellulovorans
1513,50,107,107,64,74,63,155,62,180,123,192,307,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, tetani
1561,48,162,407,96,73,230,123,75,295,534,200,208,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, baratii
1542,63,171,268,145,123,123,179,40,220,412,256,429,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, novyi
394958,39,85,190,90,35,122,83,56,170,333,107,290,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, taeniosporum
1488,34,80,108,63,36,68,45,26,113,237,106,99,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, acetobutylicum
84022,34,54,72,43,23,84,91,23,81,290,78,160,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, aceticum
217159,35,70,93,70,78,68,103,42,119,306,148,192,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, carboxidivorans
1497,32,52,83,78,73,49,69,25,73,218,70,153,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, formicaceticum
1504,26,113,370,74,40,195,58,34,312,322,207,122,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, septicum
332101,42,55,91,39,37,86,75,23,71,204,119,80,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, drakei
36845,24,116,199,54,60,115,88,55,175,241,173,115,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, intestinale
1519,23,71,99,75,33,96,43,41,109,244,98,117,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, tyrobutyricum
238834,19,69,84,82,61,55,77,23,173,288,122,142,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, estertheticum
2068654,18,59,67,52,42,70,45,22,80,159,84,85,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, fermenticellae
182773,17,92,252,67,61,149,41,36,270,261,229,162,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, isatidis
1548,25,86,87,26,24,51,68,44,104,178,50,173,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, scatologenes
1494,12,42,54,30,16,87,28,15,64,111,44,32,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, cochlearium
223919,120,58,260,23,116,36,57,22,78,91,166,87,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, diolis
84023,8,76,0,111,15,23,103,89,539,311,73,173,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Clostridium, autoethanogenum
154046,1679,2413,5763,1598,1977,3769,1877,1706,2545,4328,3595,3033,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Hungatella, hathewayi
1424294,94,148,183,113,84,116,87,64,197,366,232,318,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Geosporobacter, ferrireducens
461876,34,47,54,40,66,81,54,20,96,216,131,136,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Alkaliphilus, oremlandii
208226,20,67,38,46,115,37,69,30,93,173,159,118,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Alkaliphilus, metalliredigens
1498,45,64,109,71,27,101,38,20,75,260,127,83,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Hathewaya, histolytica
2599308,34,89,86,60,92,73,94,17,136,194,112,113,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Crassaminicella, sp. SY095
2576307,22,101,89,60,74,77,88,15,112,214,86,122,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Caloramator, sp. E03
1041504,20,29,23,27,16,20,66,10,63,53,87,124,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Candidatus Arthromitus, sp. SFB-rat-Yit
116090,12,47,36,50,37,47,39,20,55,121,60,103,Bacteria, Firmicutes, Clostridia, Clostridiales, Clostridiaceae, Caloranaerobacter, azorensis
2764325,2327,4677,7158,3550,3203,2291,2412,2770,5061,5476,4938,11875,Bacteria, Firmicutes, Clostridia, Clostridiales, Eubacteriaceae, Eubacterium, sp. NSJ-61
29322,749,1091,1738,1126,1418,1023,1090,473,1933,4299,3008,3939,Bacteria, Firmicutes, Clostridia, Clostridiales, Eubacteriaceae, Eubacterium, [Eubacterium] cellulosolvens
1736,621,1500,2181,1210,997,2848,2392,482,1245,2282,2731,2081,Bacteria, Firmicutes, Clostridia, Clostridiales, Eubacteriaceae, Eubacterium, limosum
53442,448,575,906,209,555,821,707,483,1039,1582,606,965,Bacteria, Firmicutes, Clostridia, Clostridiales, Eubacteriaceae, Eubacterium, callanderi
2041044,213,1492,1136,944,475,1893,3187,1726,2498,1526,1494,3147,Bacteria, Firmicutes, Clostridia, Clostridiales, Eubacteriaceae, Eubacterium, maltosivorans
33952,41,72,69,64,90,71,63,60,84,228,163,154,Bacteria, Firmicutes, Clostridia, Clostridiales, Eubacteriaceae, Acetobacterium, woodii
2184575,13,75,87,81,79,107,70,38,105,148,214,200,Bacteria, Firmicutes, Clostridia, Clostridiales, Eubacteriaceae, Acetobacterium, sp. KB-1
2109689,613,867,436,1108,134,790,1224,128,1947,263,4056,516,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Candidatus Desulforudis, Clostridiales bacterium Choco116
49338,69,129,215,130,96,306,89,63,394,330,158,343,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfitobacterium, hafniense
36854,21,85,28,33,19,49,37,20,42,104,66,36,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfitobacterium, dehalogenans
142877,18,51,41,27,45,32,31,13,48,115,76,46,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfitobacterium, metallireducens
233055,12,52,46,33,30,61,36,18,67,73,83,51,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfitobacterium, dichloroeliminans
1131462,74,125,164,92,99,179,75,40,198,144,246,116,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Dehalobacter, sp. CF
1147129,7,32,4,19,0,2,0,0,8,30,8,14,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Dehalobacter, sp. DCA
55583,36,207,111,43,117,216,149,71,174,328,251,262,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Dehalobacter, restrictus
1563,38,48,68,31,51,76,33,30,64,214,142,111,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfosporosinus, orientis
339862,27,72,61,34,23,122,40,20,45,183,122,89,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfosporosinus, youngiae
885581,21,68,46,45,58,47,59,7,73,143,116,118,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfosporosinus, acidiphilus
79209,14,68,27,68,45,42,47,6,76,104,52,158,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfosporosinus, meridiei
59610,31,45,62,34,39,80,44,29,78,101,92,99,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfotomaculum, reducens
1564,22,83,58,63,66,134,91,45,106,159,107,74,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfotomaculum, ruminis
1565,16,99,31,33,13,45,38,18,27,72,40,59,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfotomaculum, nigrificans
1833852,14,39,37,23,35,54,23,9,76,134,62,56,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfotomaculum, ferrireducens
51515,58,146,260,115,76,239,112,49,218,156,169,195,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Dehalobacterium, formicoaceticum
102134,26,113,49,94,57,59,107,67,175,206,198,277,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfallas, gibsoniae
863643,25,51,63,55,28,65,20,15,60,175,64,63,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Thermincola, potens
51197,23,97,78,89,66,139,54,32,206,100,151,173,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Syntrophobotulus, glycolicus
1712410,19,53,46,22,30,51,51,27,41,124,75,102,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Thermoanaerosceptrum, fracticalcis
58138,17,38,42,25,55,62,37,13,55,294,88,59,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Desulfofarcimen, acetoxidans
471827,5,58,14,32,11,31,49,4,33,9,50,40,Bacteria, Firmicutes, Clostridia, Clostridiales, Peptococcaceae, Candidatus Desulforudis, audaxviator
288965,58,118,173,117,172,129,166,41,201,528,205,378,Bacteria, Firmicutes, Clostridia, Clostridiales, Hungateiclostridiaceae, Hungateiclostridium, clariflavum
1515,45,154,162,113,74,101,121,55,212,370,189,301,Bacteria, Firmicutes, Clostridia, Clostridiales, Hungateiclostridiaceae, Hungateiclostridium, thermocellum
1677857,28,73,144,61,75,106,77,17,100,233,125,178,Bacteria, Firmicutes, Clostridia, Clostridiales, Hungateiclostridiaceae, Hungateiclostridium, saccincola
2488810,43,162,191,149,120,139,159,58,259,460,195,440,Bacteria, Firmicutes, Clostridia, Clostridiales, Hungateiclostridiaceae, Ruminiclostridium, sp. MA18
1521,33,121,216,114,60,232,217,20,199,560,129,483,Bacteria, Firmicutes, Clostridia, Clostridiales, Hungateiclostridiaceae, Ruminiclostridium, cellulolyticum
84032,64,171,173,71,78,164,127,40,191,457,195,387,Bacteria, Firmicutes, Clostridia, Clostridiales, Hungateiclostridiaceae, Pseudoclostridium, thermosuccinogenes
884684,61,367,145,151,107,150,234,27,386,154,345,654,Bacteria, Firmicutes, Clostridia, Clostridiales, Hungateiclostridiaceae, Mageeibacillus, indolicus
1510,55,207,182,131,111,158,100,79,182,254,177,246,Bacteria, Firmicutes, Clostridia, Clostridiales, Hungateiclostridiaceae, Thermoclostridium, stercorarium
236753,33,73,97,73,59,48,37,14,38,1100,41,71,Bacteria, Firmicutes, Clostridia, Clostridiales, Hungateiclostridiaceae, Fastidiosipila, sanguinis
626937,198,3096,2961,801,2495,3152,2094,255,1323,7128,1931,5450,Bacteria, Firmicutes, Clostridia, Clostridiales, Christensenellaceae, Christensenella, minuta
2086585,162,2151,734,117,835,1287,1181,333,1128,1900,2303,1110,Bacteria, Firmicutes, Clostridia, Clostridiales, Christensenellaceae, Christensenella, sp. Marseille-P3954
2173034,135,122,193,180,127,212,102,54,219,1179,214,316,Bacteria, Firmicutes, Clostridia, Clostridiales, Vallitaleaceae, Petrocella, atlantisensis
863,30,29,18,18,15,32,11,14,33,42,111,40,Bacteria, Firmicutes, Clostridia, Clostridiales, Syntrophomonadaceae, Syntrophomonas, wolfei
2293317,17,14,23,21,9,22,20,15,28,33,24,29,Bacteria, Firmicutes, Clostridia, Clostridiales, Syntrophomonadaceae, Candidatus Syntrophocurvum, alkaliphilum
86170,5,26,18,6,1,33,9,9,46,7,34,28,Bacteria, Firmicutes, Clostridia, Clostridiales, Syntrophomonadaceae, Syntrophothermus, lipocalidus
356322,19,36,24,37,46,35,59,12,57,77,55,58,Bacteria, Firmicutes, Clostridia, Clostridiales, Heliobacteriaceae, Heliorestis, convoluta
35701,7,172,97,40,36,116,118,38,140,89,93,96,Bacteria, Firmicutes, Clostridia, Clostridiales, Heliobacteriaceae, Heliobacterium, modesticaldum
2734,2,164,66,28,22,136,102,49,49,56,84,61,Bacteria, Firmicutes, Clostridia, Clostridiales, Symbiobacteriaceae, Symbiobacterium, thermophilum
1550240,50,49,67,50,62,51,41,22,64,120,113,95,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Thermoanaerobacterium, sp. RBIITD
1517,36,142,86,93,69,90,101,24,136,320,150,399,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Thermoanaerobacterium, thermosaccharolyticum
47490,16,25,31,21,28,34,17,8,30,207,68,80,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Thermoanaerobacterium, aotearoense
29329,15,35,41,29,16,41,35,9,54,132,24,155,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Thermoanaerobacterium, xylanolyticum
717609,36,43,63,19,44,48,28,17,52,159,35,59,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Caldicellulosiruptor, obsidiansis
55205,11,24,25,14,10,51,12,4,23,57,25,41,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Caldicellulosiruptor, owensensis
52766,20,0,19,32,12,17,10,0,3,173,19,3,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Caldicellulosiruptor, lactoaceticus
44001,8,18,14,20,34,23,32,7,58,250,34,118,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Caldicellulosiruptor, saccharolyticus
413889,5,6,42,16,20,44,23,3,49,134,30,69,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Caldicellulosiruptor, kronotskyensis
413888,5,43,30,19,15,23,11,1,18,33,12,35,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Caldicellulosiruptor, hydrothermalis
31899,4,22,12,13,9,7,51,1,24,4,12,155,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Caldicellulosiruptor, bescii
1222016,2,43,24,33,23,30,21,55,63,72,36,133,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Caldicellulosiruptor, changbaiensis
52765,2,68,18,27,24,13,13,7,7,25,32,10,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacterales Family III. Incertae Sedis, Caldicellulosiruptor, kristjanssonii
2325,7,67,17,35,28,40,38,9,58,225,36,77,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacteraceae, Thermoanaerobacter, kivui
46354,11,11,13,11,19,0,24,14,41,3,136,86,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacteraceae, Thermoanaerobacter, wiegelii
583357,3,5,24,11,6,8,23,10,8,97,13,20,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacteraceae, Thermoanaerobacter, mathranii
108150,3,35,7,37,17,7,7,0,30,40,22,64,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacteraceae, Thermoanaerobacter, italicus
106578,8,11,37,0,28,27,8,7,26,13,27,8,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacteraceae, Thermoanaerobacter, siderophilus
911092,12,52,19,21,9,38,16,20,54,57,31,63,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacteraceae, Caldanaerobacter, subterraneus
1525,11,51,46,14,20,105,73,22,44,67,67,69,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacteraceae, Moorella, thermoacetica
55779,1,83,29,23,21,62,30,13,37,48,52,39,Bacteria, Firmicutes, Clostridia, Thermoanaerobacterales, Thermoanaerobacteraceae, Moorella, glycerini
